I1,I1_prod,I1_quad,I2,I2_prod,I2_quad,P1,P1_prod,P1_quad,bsel_err_ltr10_pct,bsel_err_ltr15_pct,bsel_err_ltr18_pct,core_I1_analytic_err_pct,core_I2_analytic_err_pct,err_I1_pct,err_I2_pct,err_P1_pct,gamma,lob,r0,zob
0.22595848441014138,0.2260516523456351,0.22604264902214266,0.33475094191697197,0.3348839722828252,0.3348758440882665,1.8014304870698943,1.8010070424651607,1.8013235482066159,0.03584992269229946,0.03186333376980175,0.06747624557761996,0.08621960960173425,0.05693653370228979,0.03723395224988213,0.037298053442635926,0.005936682690066419,1.637870930678225,20.0,3.6819721130740484,0.5
0.35592276566759345,0.3559570109447107,0.35602925206592223,0.537356637364676,0.5373451100390205,0.5374576261512625,2.6803557194500236,2.680554454896882,2.6807473420231465,,,,,,0.029909452021392724,0.01879009277617749,0.014608708809804583,,52.5,,0.425
